0.14834347	0.07966866	-0.12404472	-0.11606642	0.037429083	-0.1278633	-0.0068863574	0.13843483	-0.09334459	0.06811181	0.065074824	-0.04572457	0.13032044	0.1673361	-0.14094469	0.080357455
0.2608954	0.32326669	0.114617124	-0.2410957	0.0832475	0.12701945	0.023714477	0.21910799	-0.21480317	0.23726438	0.18923454	0.0982767	0.2848862	0.26624832	-0.30065066	0.10856095
0.06815903	0.0697501	-0.0466893	-0.11522097	0.095625475	-0.017488403	-0.07840588	0.039352722	-0.01807576	0.09632202	-0.06179954	-0.061035745	0.13183917	0.14390565	-0.106960244	0.044656232
0.13496903	0.23663758	0.109883815	-0.22299246	0.1940938	0.058047183	0.05645127	0.22430685	-0.043340325	0.2544643	0.06738363	-0.09030647	0.28774998	0.25920796	-0.24634641	0.04569424
0.21193813	0.28346574	-0.013078761	-0.13113476	0.113006614	0.08432273	-0.11013999	0.20180988	-0.27844453	0.18280195	0.19715692	0.14285448	0.27212602	0.29820782	-0.26700425	0.16756618
0.106489845	0.12911378	-0.0118690645	-0.09251869	0.0029950466	-0.017325455	-0.05171015	0.095057264	-0.12156628	0.122243546	0.0584156	0.064751066	0.2114862	0.16896577	-0.16822581	0.14426416
-0.14152199	-0.11501395	0.140291	0.11635365	-0.046382118	0.023812948	0.16366419	-0.058993455	0.17706467	-0.023892276	-0.04963532	-0.11664014	-0.043843348	-0.09604418	0.11064514	-0.15268254
0.06671297	0.043486133	0.016137037	-0.021041002	0.08490231	-0.0024220773	-0.08473645	0.06826635	-0.13851722	0.0679987	0.056684867	-0.042313814	0.08166643	0.13137761	-0.10466634	0.018380772
0.05471278	0.056800652	0.009144853	-0.016704166	-0.03753594	-0.039529502	-0.006031297	0.015476836	-0.111987546	0.055093177	0.14117151	0.024198694	0.03925106	0.07234209	0.0063158586	0.025878988
0.07359383	0.20510802	0.192881	-0.16211742	0.13942851	0.23370788	-0.036655772	0.123760134	-0.15355815	0.15500043	-0.006297226	0.15234004	0.23733565	0.18941364	-0.18953544	-0.07350688
-0.12280833	-0.11771758	0.036340144	0.09545248	-0.06449287	-0.07452887	0.11734783	-0.016708001	0.15837516	-0.115967035	-0.076801226	-0.17923345	-0.13485095	-0.15265094	0.17664182	-0.13055107
-0.111170456	-0.016274385	0.057608258	0.0006916393	-0.066176556	-0.022150477	-0.01812961	-0.023804639	0.064520776	-0.026358668	-0.08369071	0.018717388	-0.036675528	-0.02535255	0.004662479	-0.021573175
0.093670525	0.111874685	0.05737822	-0.08158663	-0.0044480804	0.1274635	-0.010979449	0.0855776	-0.0792818	0.030114187	0.054577008	0.060742956	0.054472834	0.18317722	-0.1608601	0.13339658
0.016096422	0.15114966	0.09583038	-0.06552878	0.022905111	0.09632111	0.02967745	0.114408456	0.028491145	0.08913916	-0.0016770016	-0.002692269	0.14530578	0.10636637	-0.06578201	-0.009850534
0.08747848	0.1262053	-0.12704554	-0.055135638	-0.029733501	-0.03580828	-0.14114898	0.075471066	-0.14043559	0.10844376	0.029381111	0.068255976	0.18118419	0.15363643	-0.1229892	0.14334552
0.0747156	0.0060891784	-0.011878899	0.0026751233	0.0029023674	0.018245563	-0.0031653356	0.110945195	-0.0033153885	0.0075673875	0.028402416	-0.05481895	0.02342881	0.09005287	-0.029240806	-0.012410588
0.14381838	0.1702027	0.04770794	-0.12829654	0.082294576	0.035605296	-0.021426173	0.06881168	-0.09460416	0.08123695	0.03303036	0.08069397	0.09934459	0.18235439	-0.12516494	0.021392666
0.06954334	0.062102318	-0.067154944	-0.04890075	0.014594908	0.012532317	-0.13812414	0.13082892	-0.03645342	0.13445595	-0.06171666	0.010739095	0.13418138	0.06114874	-0.014492776	-0.026323289
