-0.0557682	-0.034632828	0.04585377	-0.022586929	-0.015267131	-0.014674494	-0.039216768	-0.009902016	-0.036812544	0.050258532	0.055577308	0.009474837	0.061880864	0.011751784	-0.04049221	0.007688719
-0.014291527	-0.035212915	0.056404337	-0.034959864	-0.07623187	0.010462239	-0.019236723	0.0047695576	-0.026104305	-0.054541174	0.07934274	0.06763556	0.016762663	-0.025075126	-0.007968326	0.021655768
0.031941127	0.03655772	-0.038423758	0.017531347	0.06046547	-0.013397608	0.048715796	-0.034038723	0.022397952	0.030785102	-0.06295581	-0.0024576795	-0.07387631	-0.025620839	0.0375744	-0.080991454
0.020807194	0.04046494	-0.014260615	0.07005678	0.058336366	-0.03900183	-0.027565258	0.03175339	-0.041273125	0.042065307	-0.06299709	-0.033749282	-0.0694163	0.02113812	0.018063085	-0.016636083
-0.06387204	-0.018213961	-0.03269949	-0.06175131	-0.040309787	0.010291248	-0.042236503	0.0064944904	0.027619954	0.01939036	-0.017805588	-0.012667041	0.05146515	-0.009776163	0.016149562	0.04676932
0.025100898	0.029415458	0.03668696	-0.020462211	0.020999199	-0.029912367	0.020992987	0.01851934	0.009699395	0.02140834	0.056820016	0.05597828	0.04536372	0.048887096	-0.019438624	0.018259235
-0.0048325844	-0.0346735	0.03809785	0.055963553	-0.014131201	0.042409167	0.014244866	-0.032075632	-0.050629783	0.02742499	0.046391416	-0.04944954	0.0057498943	0.01287689	0.019351425	0.016693303
-0.005038081	-0.028780745	-0.0531983	-0.009185357	0.026177661	-0.009886825	-0.0031022404	0.034071993	0.043133672	0.03825081	-0.019952152	-0.02359066	0.025871737	0.018058104	-0.004149985	-0.01874637
-0.037698478	-0.045495544	0.03236167	0.018981185	-0.06755967	0.030180305	-0.05785962	0.025476707	-0.043637753	0.002934476	0.029036995	0.040431675	0.06813147	0.041751437	0.0037431344	0.028212057
0.009948078	-0.061321672	-0.0015332089	0.041683618	0.029272981	0.06200836	0.029634442	-0.03054491	0.041197807	-0.038801372	0.042288166	0.01843247	0.05308274	0.06161825	0.020318132	0.033449363
-0.048048463	-0.007295073	0.043608338	-0.03132846	0.011656113	-0.025331879	0.012699969	-0.021113856	0.018389279	-0.0045338147	0.0017959932	0.019929789	0.007382606	0.0165064	0.023362426	-0.0025635285
0.03697692	-0.06828086	0.044438746	0.038486723	-0.053190432	-0.031878255	-0.0056869625	0.052535795	-0.023834413	0.02112631	0.0498179	0.050865747	0.0017819842	0.046983417	-0.018814769	0.04413504
0.01760909	0.0044515054	-0.04886338	0.052021332	0.0559713	-0.0532285	-0.05106116	0.016507847	-0.024326619	-0.05738054	-0.04690267	-0.01941655	-0.0055150576	0.020407343	0.011334055	-0.05359554
-0.032874696	0.04904592	0.043279175	-0.043149255	-0.0056466945	-0.016224748	-0.011751119	-0.02260398	-0.04268248	-0.03193665	-0.01016028	-0.010342651	0.0032102028	0.041810382	0.005587022	-0.027620472
0.030026319	0.019240892	-0.03676832	-0.00791543	0.0366506	0.040422875	-0.037214294	0.008492527	-0.019387634	0.012573973	-0.034261417	-0.018565753	-0.01832357	0.004620199	-0.022574026	-0.03951561
0.0018540864	-0.03184371	-0.029786486	0.03670136	-0.045091487	-0.021878822	-0.016554741	-0.015733961	0.021984328	-0.03307759	-0.01074322	-0.014363827	0.053351533	0.028418958	-0.016923847	0.045729525
0.0070126066	-0.021619665	0.02365355	-0.002268182	0.010926268	-0.015867688	-0.031013308	-0.04411496	-0.046209708	0.027073134	-0.0172052	0.014293899	-0.0092781335	0.022520328	-0.020029148	0.048843913
0.0019338236	0.009201856	-0.052284814	0.06480852	0.05679773	-0.026939008	-0.0440392	-0.035198506	-0.024468316	-0.028457811	0.022100383	-0.031651426	-0.04022326	0.006619931	-0.0009928984	0.014225843
-0.0038572536	0.006249701	0.036490146	0.014625572	0.018138269	0.008389247	0.024702659	-0.037449855	-0.04238049	-0.03448715	0.018386444	0.007905244	0.026778389	0.018299812	-0.011445908	-0.018869352
0.007573959	0.03062116	-0.048744876	-0.03854142	0.023546414	0.036737192	-0.033403166	0.015880123	0.04085425	-0.008238538	-0.052464522	0.038327806	-0.039074942	-0.031036822	0.009828124	-0.004066047
-0.016849654	-0.026184952	0.051710624	0.001666548	-0.05375336	-0.034758605	-0.055173784	-0.0039829165	0.020997584	-0.041885477	0.043192226	-0.010847905	0.029286774	0.02675171	-0.029388567	0.041060843
-0.031281088	-0.046202723	0.020750891	-0.029511662	-0.06846195	0.03121449	-0.008857381	-0.006279376	-0.020416945	0.017720051	-0.0074944682	-0.022449207	0.026261747	0.020410648	0.02749817	0.017163027
-0.0024319375	0.014100571	-0.0046196203	-0.02155225	0.01839805	0.043821625	0.014082389	0.012050036	0.047742937	0.028713638	0.027240902	-0.028289793	-0.038093146	-0.012851143	-0.009172964	-0.0386023
-0.00088135287	-0.008651695	0.002092127	0.042029306	-0.02226773	-0.046109404	-0.04205296	-0.037645787	0.035073068	0.04528962	-0.05123111	0.024982922	-0.031456593	-0.04273483	-0.019003838	-0.03492319
-0.062171653	0.014476965	0.007061146	-0.05122509	0.0067222174	0.020882415	0.061184537	-0.028714314	-0.03416533	-0.012515497	-0.03697566	-0.021016674	-0.0077013844	-0.035188545	-0.017920122	-0.033444073
-0.029366782	0.04458179	-0.023567945	-0.04194529	0.031139331	-0.03181313	0.05683303	0.014762983	0.053858176	0.033282056	0.050573867	0.011210726	0.06479004	0.002545364	0.031679608	0.021965917
-0.008978262	0.001154688	0.01592647	0.022773756	0.011276926	0.032114714	0.040263712	0.019540928	0.02057959	0.028361056	0.062699795	-0.0004042579	0.0148827685	-0.029899241	-0.008226853	0.029961996
0.03150162	-0.057041	-0.017437357	-0.001937328	-0.045532294	0.0012100829	-0.014255	-0.023027912	-0.031969354	0.018648027	0.021283269	0.016026368	0.054330986	0.008728355	0.014768774	0.060134277
0.022660563	-0.027409451	0.012497998	0.01752588	0.01131271	-0.042296752	-0.033302285	-0.019192973	-0.042904	0.008682268	-0.029520204	0.04881597	0.061399736	0.041044403	0.03188864	0.01983162
0.036260776	0.047517072	-0.01510052	-0.034332976	-0.0269324	0.00012766133	0.025866026	-0.014191765	-0.04678583	-0.037074883	-0.0061881347	-0.012280624	0.050189424	-0.032523945	-0.010643954	0.026500126
-0.009438159	-0.024522627	0.021185944	0.024305873	-0.020131875	0.006761012	0.009640969	0.022510994	-0.0039312514	0.013406437	0.020614788	0.030489203	-0.034168392	-0.039570622	-0.0032053378	-0.023107678
-0.03303671	0.009420769	0.057860896	0.018005135	-0.027617753	-0.007397176	-0.009404938	-0.03311425	0.025803298	0.007897344	-0.009415604	0.0099003	-0.016480833	-0.049181193	0.054795817	-0.042987503
0.03684551	-0.053192433	-0.023754021	0.027584331	-0.008353676	-0.003981169	-0.006760019	-0.04884073	0.021138359	-0.031480473	-0.010684967	-0.0045964	0.012037456	-0.0044380515	0.0009737645	-0.018556166
-0.0019219082	0.0076774587	-0.020997472	-0.03394008	-0.034105975	0.0015115071	0.03319325	0.0018606837	0.021608723	0.020116944	-0.020456962	0.022596646	-0.023651956	0.041230895	-0.038767524	0.05732382
-0.018407866	-0.034213334	-0.031022338	0.040415	-0.021170545	-0.031631194	-0.03489384	-0.013421156	0.056382168	0.010815983	-0.004766283	0.0020504538	-0.024497546	-0.056376185	-0.04908875	0.034439273
-0.06958046	-0.04369802	-0.0048177745	0.0030390266	-0.013932645	-0.037145946	0.047600783	-0.011867607	-0.026586222	0.0055378308	0.0066356147	-0.053275116	0.000986161	-0.019964077	-0.05687188	0.027566874
0.0146756945	-0.0038669545	-0.026209157	-0.053787503	-0.053048816	0.012049606	0.05924808	-0.026771715	0.036499575	0.005472992	0.054283727	0.05586798	-0.010373457	-0.02916498	-0.003104129	-0.0067553106
-0.007100738	0.032737248	-0.044026904	-0.006175232	-0.061706156	-0.03886372	0.033398	-0.0061314614	0.013746105	0.054877084	0.03814502	-0.0017718895	0.04275932	-0.048789185	-0.019953663	0.05243641
-0.050588485	0.017787015	0.006616743	-0.034695372	-0.0038820582	-0.03663366	-0.049114704	0.02790695	0.026143212	-0.05906828	0.016564494	0.045669544	-0.04439105	0.05507169	-0.033269387	-0.0034168458
